TeamId,TeamName,SubmissionDate,Score
123453,karthi4k,"2014-10-30 18:07:20",0.78947
122611,"westsider 2","2014-10-30 18:43:12",0.82297
123759,"Zach King","2014-10-30 18:47:58",0.77990
123754,zeglor,"2014-10-30 18:55:43",0.62679
123754,zeglor,"2014-10-30 19:01:41",0.76555
123774,kennedyal87,"2014-10-30 19:46:30",0.62679
122197,LBA_angryaardvarks,"2014-10-30 19:47:34",0.77512
123754,zeglor,"2014-10-30 20:11:02",0.77990
123780,"Vinay and Abhishek","2014-10-30 20:24:20",0.76555
123783,Toddeman,"2014-10-30 20:37:05",0.62679
123780,"Vinay and Abhishek","2014-10-30 20:47:35",0.77990
122510,LMS_Team7,"2014-10-30 21:17:25",0.76555
123789,"bao boshu","2014-10-30 21:26:08",0.61722
123791,"Thomas Gt","2014-10-30 21:34:24",0.62679
123792,"Matt Malloy","2014-10-30 21:44:05",0.76077
123791,"Thomas Gt","2014-10-30 21:45:33",0.76555
123792,"Matt Malloy","2014-10-30 21:48:36",0.76555
123791,"Thomas Gt","2014-10-30 21:59:04",0.77990
123793,"Timi Koyejo","2014-10-30 22:02:15",0.62679
123793,"Timi Koyejo","2014-10-30 22:25:02",0.76555
119025,DiAn,"2014-10-30 22:45:36",0.78469
123170,yhosoai,"2014-10-30 22:56:05",0.78469
119025,DiAn,"2014-10-30 22:57:29",0.78947
119025,DiAn,"2014-10-30 23:18:18",0.79426
123793,"Timi Koyejo","2014-10-30 23:18:47",0.77990
123754,zeglor,"2014-10-30 23:55:02",0.78469
122137,LBA_CHRSMS,"2014-10-30 23:55:52",0.76555
119025,DiAn,"2014-10-30 23:59:53",0.79904
123803,"Praneeth Krishna","2014-10-31 01:34:48",0.62679
123806,"Deepak Shah","2014-10-31 01:58:14",0.62679
123806,"Deepak Shah","2014-10-31 02:17:39",0.76555
122510,LMS_Team7,"2014-10-31 02:18:05",0.77990
123806,"Deepak Shah","2014-10-31 02:37:15",0.77990
123812,ek2758,"2014-10-31 02:43:42",0.74641
123812,ek2758,"2014-10-31 02:46:46",0.78947
122686,"LMS_Team CSB","2014-10-31 03:47:11",0.79426
122686,"LMS_Team CSB","2014-10-31 04:02:26",0.80383
122510,LMS_Team7,"2014-10-31 04:12:53",0.78469
122874,"Olzhas Kaiyrakhmet","2014-10-31 04:43:32",0.77990
122277,"LMS_ MSBX5410 - Team 2 (Heather, Kimi, Jessica)","2014-10-31 05:12:24",0.80861
122874,"Olzhas Kaiyrakhmet","2014-10-31 05:17:25",0.80383
123464,"Hung-Chang Huang","2014-10-31 05:32:52",0.79426
123823,"Jonas wang","2014-10-31 06:04:27",0.76555
123824,"S J","2014-10-31 06:14:56",0.62679
122735,hi~,"2014-10-31 06:27:48",0.79426
123780,"Vinay and Abhishek","2014-10-31 06:30:26",0.78469
122735,hi~,"2014-10-31 06:40:44",0.79904
122735,hi~,"2014-10-31 06:46:51",0.80383
123780,"Vinay and Abhishek","2014-10-31 06:57:14",0.79426
122611,"westsider 2","2014-10-31 06:57:53",0.83254
123829,"佳峻 謝","2014-10-31 07:05:54",0.76555
123826,"Alex Yang","2014-10-31 07:06:26",0.76555
122803,Boah,"2014-10-31 07:14:06",0.80861
123830,Joey_NCCU,"2014-10-31 07:15:05",0.77990
123831,vishnu,"2014-10-31 07:16:45",0.77033
123706,"Ronak Shah","2014-10-31 07:30:04",0.79426
123073,try,"2014-10-31 07:39:23",0.80383
122874,"Olzhas Kaiyrakhmet","2014-10-31 07:53:43",0.80861
123353,"HiHi 2","2014-10-31 08:11:12",0.77512
123826,"Alex Yang","2014-10-31 08:19:33",0.77990
122510,LMS_Team7,"2014-10-31 08:26:01",0.80861
123842,"Richard Long","2014-10-31 10:04:26",0.76555
123843,"Nabil Belakbir","2014-10-31 10:20:04",0.76555
123831,vishnu,"2014-10-31 10:20:10",0.77512
123845,DownUnderData,"2014-10-31 10:27:52",0.76555
123774,kennedyal87,"2014-10-31 10:30:34",0.76555
123842,"Richard Long","2014-10-31 11:05:22",0.77990
123857,Danuuk,"2014-10-31 12:50:24",0.45455
123861,JeggieScroots,"2014-10-31 13:31:37",0.76555
123843,"Nabil Belakbir","2014-10-31 14:04:43",0.77990
121547,samuellee,"2014-10-31 14:39:18",0.73684
123872,"Pär Ola Lenhoff","2014-10-31 14:51:40",0.76555
123774,kennedyal87,"2014-10-31 14:56:07",0.77990
123676,"Alessandro Piscopo","2014-10-31 15:59:40",0.77990
123783,Toddeman,"2014-10-31 16:13:15",0.81340
123676,"Alessandro Piscopo","2014-10-31 16:14:08",0.78469
123774,kennedyal87,"2014-10-31 16:30:10",0.78469
123885,"Jeff Hevrin","2014-10-31 16:47:58",0.76555
123886,bostrovsky,"2014-10-31 16:51:00",0.62679
123276,"Ioannis Moustakis","2014-10-31 17:20:11",0.62679
123886,bostrovsky,"2014-10-31 17:46:28",0.76555
80831,LMS_Yab,"2014-10-31 18:12:30",0.80383
122616,LBA_GoBuffs,"2014-10-31 18:21:05",0.78469
123899,"Fernando Nakamuta","2014-10-31 18:25:03",0.79426
123901,"Matt Walkup","2014-10-31 18:45:02",0.73206
123901,"Matt Walkup","2014-10-31 18:47:15",0.74641
80831,LMS_Yab,"2014-10-31 18:59:41",0.82297
80831,LMS_Yab,"2014-10-31 19:19:33",0.82775
123916,"Damase Mamay","2014-10-31 20:06:35",0.77512
123919,wok333,"2014-10-31 20:27:04",0.62679
123919,wok333,"2014-10-31 20:39:27",0.76555
123927,"emy anu thomas","2014-10-31 21:02:00",0.76555
123925,"Luc Cremer","2014-10-31 21:03:37",0.62679
123927,"emy anu thomas","2014-10-31 21:05:02",0.77990
123886,bostrovsky,"2014-10-31 21:39:43",0.77990
123187,LBA_TooBigToSink,"2014-10-31 22:39:06",0.77990
123941,"David Lambl","2014-10-31 23:15:57",0.72727
122137,LBA_CHRSMS,"2014-10-31 23:31:53",0.77990
123944,jcasa,"2014-10-31 23:33:07",0.62679
123944,jcasa,"2014-10-31 23:41:01",0.76555
123946,jnatasha,"2014-10-31 23:47:43",0.77990
123944,jcasa,"2014-10-31 23:55:54",0.77990
123948,"James Tyler","2014-10-31 23:59:55",0.77990
123950,mshrimali,"2014-11-01 00:06:19",0.62679
123950,mshrimali,"2014-11-01 00:14:58",0.76555
123443,Proteiosic,"2014-11-01 00:27:45",0.81340
123944,jcasa,"2014-11-01 00:28:22",0.78469
123886,bostrovsky,"2014-11-01 00:30:26",0.78469
123959,黃鈺峻,"2014-11-01 02:05:13",0.76555
123824,"S J","2014-11-01 02:27:25",0.76555
123959,黃鈺峻,"2014-11-01 03:12:55",0.77990
123824,"S J","2014-11-01 03:17:20",0.77990
123886,bostrovsky,"2014-11-01 03:22:56",0.79426
123964,"wayne yang","2014-11-01 03:48:28",0.76077
123170,yhosoai,"2014-11-01 06:24:53",0.79426
123954,Shima,"2014-11-01 06:44:09",0.77512
123954,Shima,"2014-11-01 06:52:47",0.79904
123170,yhosoai,"2014-11-01 07:13:27",0.80861
122817,"Julia  Timohova","2014-11-01 08:22:42",0.76555
122817,"Julia  Timohova","2014-11-01 08:23:46",0.79426
123985,"Eileen Lee","2014-11-01 09:19:17",0.77990
123916,"Damase Mamay","2014-11-01 09:49:55",0.78947
122758,"Yousuf Hussain","2014-11-01 09:52:19",0.78469
122836,"Александр Лобаев","2014-11-01 10:27:26",0.78947
123990,羅國峰,"2014-11-01 10:58:06",0.62679
123993,"Mais Arafat","2014-11-01 11:43:39",0.76555
123994,Angelus,"2014-11-01 11:58:39",0.77990
124000,"crkyoro hsu","2014-11-01 13:13:35",0.76555
124006,ecerulm,"2014-11-01 13:27:24",0.76555
124005,"Piotr Zieliński","2014-11-01 13:31:19",0.76555
124008,FredrikB,"2014-11-01 13:35:26",0.76555
123845,DownUnderData,"2014-11-01 14:11:02",0.77990
124002,"Auth GR ShipWrecks","2014-11-01 14:16:13",0.63158
123845,DownUnderData,"2014-11-01 14:26:41",0.78469
124000,"crkyoro hsu","2014-11-01 14:43:41",0.77512
106204,"Krish Y","2014-11-01 15:30:19",0.82297
124014,Yasutaka,"2014-11-01 16:29:14",0.78947
123582,JoeNCI,"2014-11-01 16:55:32",0.78469
123869,"Mike Dean","2014-11-01 17:21:06",0.76555
124021,"Tom McGinn","2014-11-01 17:36:46",0.72727
124020,"Chia Cheng Lin","2014-11-01 17:37:34",0.70335
123276,"Ioannis Moustakis","2014-11-01 17:38:33",0.76555
124025,"Uma Nagarsekar","2014-11-01 18:10:41",0.76555
123276,"Ioannis Moustakis","2014-11-01 18:17:29",0.77990
124027,"Vitali Marrenra","2014-11-01 18:21:33",0.76555
124029,"Pallav Gupta","2014-11-01 18:29:34",0.76555
124025,"Uma Nagarsekar","2014-11-01 18:38:12",0.77990
123276,"Ioannis Moustakis","2014-11-01 19:05:55",0.78469
124034,r.conneely,"2014-11-01 19:18:03",0.00000
124029,"Pallav Gupta","2014-11-01 19:35:51",0.77990
124034,r.conneely,"2014-11-01 19:47:34",0.74641
124046,"Radek 3","2014-11-01 20:42:07",0.37321
124047,nahpetscire,"2014-11-01 20:43:02",0.62679
123886,bostrovsky,"2014-11-01 20:51:09",0.81340
124060,"Junghwan Min","2014-11-01 22:17:46",0.74163
124058,mantis,"2014-11-01 22:30:00",0.62679
123824,"S J","2014-11-01 22:35:28",0.78469
122094,"C. Chatzikonstantinou, X. Spafaridis","2014-11-01 23:13:34",0.56938
122094,"C. Chatzikonstantinou, X. Spafaridis","2014-11-01 23:18:41",0.59809
122094,"C. Chatzikonstantinou, X. Spafaridis","2014-11-01 23:50:26",0.74641
124046,"Radek 3","2014-11-01 23:54:19",0.75120
124064,JPao91,"2014-11-01 23:56:30",0.76555
124065,"Panaghis Mavrokefalos","2014-11-02 00:03:58",0.77990
122094,"C. Chatzikonstantinou, X. Spafaridis","2014-11-02 00:03:58",0.75598
123102,mlChris,"2014-11-02 00:09:45",0.77512
124065,"Panaghis Mavrokefalos","2014-11-02 00:16:09",0.79426
124067,starman.spain,"2014-11-02 00:21:55",0.77512
124066,"Evan Ticknor","2014-11-02 00:29:40",0.58852
124067,starman.spain,"2014-11-02 00:34:50",0.81340
124066,"Evan Ticknor","2014-11-02 00:58:28",0.76555
124071,leChatelier,"2014-11-02 01:12:24",0.76555
56114,"Jeroen Meulemeester","2014-11-02 01:16:52",0.77990
124069,蔡育銓,"2014-11-02 01:55:54",0.76555
119823,"Gates and Jobs","2014-11-02 02:12:17",0.78947
124047,nahpetscire,"2014-11-02 04:04:45",0.76555
124092,gustavosobral,"2014-11-02 07:29:39",0.62679
124091,YunkunTan,"2014-11-02 07:42:19",0.76555
124091,YunkunTan,"2014-11-02 08:14:43",0.77990
124098,Forbes_G,"2014-11-02 08:23:23",0.62679
65403,"Aravind Subramanian","2014-11-02 08:33:35",0.76555
124098,Forbes_G,"2014-11-02 08:40:31",0.76555
105178,Kpap,"2014-11-02 08:40:56",0.81818
65403,"Aravind Subramanian","2014-11-02 08:51:12",0.77990
65403,"Aravind Subramanian","2014-11-02 09:20:43",0.79426
124098,Forbes_G,"2014-11-02 09:30:38",0.77990
124107,"Hong Wen Tai","2014-11-02 09:40:59",0.76555
124109,"Gokul KlAsh","2014-11-02 09:45:55",0.62679
124109,"Gokul KlAsh","2014-11-02 10:19:09",0.76555
123845,DownUnderData,"2014-11-02 11:13:23",0.79426
122094,"C. Chatzikonstantinou, X. Spafaridis","2014-11-02 11:27:33",0.76077
65403,"Aravind Subramanian","2014-11-02 11:40:00",0.81340
124120,莊偉瓏,"2014-11-02 12:50:36",0.76555
88012,AMKiller,"2014-11-02 14:07:36",0.76555
124092,gustavosobral,"2014-11-02 14:09:42",0.76555
88012,AMKiller,"2014-11-02 14:18:57",0.77990
88012,AMKiller,"2014-11-02 14:25:39",0.78469
88012,AMKiller,"2014-11-02 14:42:39",0.79426
124129,yuvmaz,"2014-11-02 15:12:48",0.73206
124129,yuvmaz,"2014-11-02 15:26:40",0.75598
124129,yuvmaz,"2014-11-02 15:28:44",0.78469
88012,AMKiller,"2014-11-02 15:46:17",0.81340
120418,"Max 3","2014-11-02 16:07:50",0.79426
124127,"Made In India","2014-11-02 16:13:03",0.76555
123276,"Ioannis Moustakis","2014-11-02 16:19:44",0.79426
122634,V0-L7R-0N,"2014-11-02 16:21:54",0.79426
122878,"Prateek Agarwal 2","2014-11-02 16:35:47",0.78469
120418,"Max 3","2014-11-02 16:40:52",0.81340
122634,V0-L7R-0N,"2014-11-02 17:14:53",0.81340
124134,Qi,"2014-11-02 17:24:23",0.76555
124016,"Michał Chrzanowski","2014-11-02 17:39:28",0.76555
124127,"Made In India","2014-11-02 18:17:12",0.77033
124127,"Made In India","2014-11-02 18:20:28",0.78469
124127,"Made In India","2014-11-02 18:38:12",0.81340
123095,Yallen,"2014-11-02 19:36:29",0.79904
122701,To_bar_to_navagio,"2014-11-02 19:48:21",0.77990
122197,LBA_angryaardvarks,"2014-11-02 19:57:10",0.77990
122493,LBA_MJD,"2014-11-02 20:15:50",0.77990
122493,LBA_MJD,"2014-11-02 20:44:28",0.78469
122493,LBA_MJD,"2014-11-02 21:01:58",0.78947
124170,"Mike Hoefer","2014-11-02 21:16:39",0.62679
124170,"Mike Hoefer","2014-11-02 21:30:07",0.76555
123754,zeglor,"2014-11-02 21:33:46",0.79426
124170,"Mike Hoefer","2014-11-02 21:46:52",0.77990
123869,"Mike Dean","2014-11-02 21:48:19",0.77990
122758,"Yousuf Hussain","2014-11-02 21:55:12",0.79426
122005,Gab2,"2014-11-02 22:19:12",0.39713
56114,"Jeroen Meulemeester","2014-11-02 22:36:44",0.78947
122005,Gab2,"2014-11-02 22:37:33",0.41148
124178,__SP,"2014-11-02 22:42:22",0.81340
123754,zeglor,"2014-11-02 22:44:53",0.79904
123754,zeglor,"2014-11-02 23:26:09",0.81340
124002,"Auth GR ShipWrecks","2014-11-02 23:57:49",0.77990
123004,LBA_andFossDown,"2014-11-03 01:39:23",0.77990
123806,"Deepak Shah","2014-11-03 02:54:34",0.78469
123824,"S J","2014-11-03 04:35:30",0.79426
123036,"LBA_Kai's Minions","2014-11-03 04:39:16",0.78947
122138,LBA_SurfaceResults,"2014-11-03 04:47:26",0.79426
122138,LBA_SurfaceResults,"2014-11-03 05:20:46",0.81340
124219,김기환,"2014-11-03 06:00:41",0.62679
122548,Frankie,"2014-11-03 06:09:41",0.77990
124219,김기환,"2014-11-03 06:09:53",0.76555
124217,ilokan,"2014-11-03 06:18:06",0.60766
124219,김기환,"2014-11-03 06:21:59",0.77990
123204,chiwei,"2014-11-03 06:22:53",0.77990
124227,dj_ml,"2014-11-03 07:05:53",0.62679
124227,dj_ml,"2014-11-03 07:13:39",0.76555
123041,lo33,"2014-11-03 07:21:18",0.77990
124231,"Debbie Lin 2","2014-11-03 07:30:18",0.76555
124227,dj_ml,"2014-11-03 07:37:22",0.77990
124231,"Debbie Lin 2","2014-11-03 07:41:06",0.77990
124219,김기환,"2014-11-03 07:43:37",0.78469
124227,dj_ml,"2014-11-03 08:04:56",0.78469
124242,HPSCIL_YuYin,"2014-11-03 08:47:28",0.62679
124243,"Martin Penev","2014-11-03 09:04:43",0.78947
124242,HPSCIL_YuYin,"2014-11-03 09:11:11",0.76555
124242,HPSCIL_YuYin,"2014-11-03 09:53:11",0.77990
124098,Forbes_G,"2014-11-03 10:17:57",0.78469
124227,dj_ml,"2014-11-03 10:55:05",0.79426
124098,Forbes_G,"2014-11-03 11:34:09",0.79426
124107,"Hong Wen Tai","2014-11-03 11:51:55",0.77990
124242,HPSCIL_YuYin,"2014-11-03 12:08:20",0.78469
124098,Forbes_G,"2014-11-03 12:34:59",0.81340
123095,Yallen,"2014-11-03 13:02:39",0.80383
124260,103971002,"2014-11-03 13:07:00",0.77990
124261,kont40,"2014-11-03 13:08:59",0.74641
124261,kont40,"2014-11-03 13:15:37",0.76077
124242,HPSCIL_YuYin,"2014-11-03 13:30:49",0.80861
124267,"Keith Bartley","2014-11-03 13:48:28",0.62679
124268,"Minso Shin","2014-11-03 13:49:46",0.77990
124261,kont40,"2014-11-03 14:14:27",0.78947
124016,"Michał Chrzanowski","2014-11-03 15:12:24",0.78469
124279,jonesie,"2014-11-03 15:15:17",0.76555
123676,"Alessandro Piscopo","2014-11-03 15:34:35",0.79426
124170,"Mike Hoefer","2014-11-03 15:44:49",0.78469
123042,LBA_TAC,"2014-11-03 15:48:02",0.77033
124286,"Jim Van Loon","2014-11-03 16:18:03",0.62679
124286,"Jim Van Loon","2014-11-03 16:25:45",0.76555
124287,"raghvendra singh","2014-11-03 16:26:23",0.62679
124286,"Jim Van Loon","2014-11-03 16:43:08",0.77990
124286,"Jim Van Loon","2014-11-03 16:53:36",0.78469
124267,"Keith Bartley","2014-11-03 17:08:25",0.65550
122349,LBA_FuManChoo,"2014-11-03 17:42:12",0.77990
123150,UPV_EDM_6_21_,"2014-11-03 18:03:58",0.78469
124217,ilokan,"2014-11-03 18:25:20",0.78469
124306,"Mahenina Ranaivo","2014-11-03 18:28:16",0.62679
122374,LBA_SkoBuffs14,"2014-11-03 18:33:38",0.78947
124307,Winners,"2014-11-03 18:36:08",0.74641
124306,"Mahenina Ranaivo","2014-11-03 18:37:39",0.76555
124267,"Keith Bartley","2014-11-03 18:58:21",0.69378
124307,Winners,"2014-11-03 18:58:47",0.76555
124307,Winners,"2014-11-03 19:01:26",0.79426
123046,"LBA_SELECT teamname.Miners","2014-11-03 19:03:01",0.79426
124267,"Keith Bartley","2014-11-03 19:08:40",0.77033
124306,"Mahenina Ranaivo","2014-11-03 19:10:55",0.77990
124267,"Keith Bartley","2014-11-03 19:11:53",0.79426
122758,"Yousuf Hussain","2014-11-03 19:19:29",0.81340
124314,dwicke,"2014-11-03 19:21:29",0.76077
124316,"Jim Rogers","2014-11-03 19:23:28",0.74641
124306,"Mahenina Ranaivo","2014-11-03 19:38:14",0.78469
124314,dwicke,"2014-11-03 19:52:13",0.77512
124217,ilokan,"2014-11-03 20:37:34",0.78947
122493,LBA_MJD,"2014-11-03 20:38:04",0.79426
97497,"Gabi Purcaru","2014-11-03 21:10:04",0.70813
123537,"Rainey Patterson","2014-11-03 21:29:33",0.77990
123537,"Rainey Patterson","2014-11-03 21:46:58",0.78469
124016,"Michał Chrzanowski","2014-11-03 21:47:35",0.79426
124351,"Justin R. Locke","2014-11-03 22:14:50",0.76555
124351,"Justin R. Locke","2014-11-03 22:35:36",0.77990
124370,"Osama Daraghme","2014-11-04 00:13:21",0.76555
122466,LBA_HighFlyers,"2014-11-04 00:40:00",0.78469
124372,solivera,"2014-11-04 00:45:35",0.40670
122374,LBA_SkoBuffs14,"2014-11-04 00:53:51",0.79426
124372,solivera,"2014-11-04 01:02:21",0.65550
124372,solivera,"2014-11-04 01:08:29",0.76555
122466,LBA_HighFlyers,"2014-11-04 01:22:56",0.79426
123941,"David Lambl","2014-11-04 01:35:50",0.74641
124371,"Colin Grove","2014-11-04 01:48:07",0.77990
122368,LBA_WUMBO,"2014-11-04 01:48:17",0.78469
123941,"David Lambl","2014-11-04 01:50:53",0.77512
124377,hawb,"2014-11-04 02:07:56",0.62679
124287,"raghvendra singh","2014-11-04 02:18:34",0.77990
124377,hawb,"2014-11-04 02:19:41",0.76555
93613,marchdown,"2014-11-04 02:30:08",0.77990
124287,"raghvendra singh","2014-11-04 02:43:29",0.78469
124377,hawb,"2014-11-04 03:00:22",0.77990
124345,andeeptoor,"2014-11-04 03:01:21",0.76555
120177,LBA_TheIrishAnalyst,"2014-11-04 03:04:36",0.79426
124217,ilokan,"2014-11-04 03:06:36",0.81340
124377,hawb,"2014-11-04 03:14:26",0.78469
123025,LBA_BurntToast,"2014-11-04 03:20:00",0.77033
123199,LBA_MEB,"2014-11-04 03:34:52",0.78469
122150,LBA_TeamTTA,"2014-11-04 03:37:56",0.77990
124371,"Colin Grove","2014-11-04 03:42:12",0.78947
124392,"Nicholas Joseph Nooney","2014-11-04 04:33:03",0.59330
123453,karthi4k,"2014-11-04 04:44:30",0.79426
124219,김기환,"2014-11-04 04:51:27",0.79426
104433,"Jeremy  Li","2014-11-04 05:39:05",0.76555
104433,"Jeremy  Li","2014-11-04 05:43:14",0.77990
123025,LBA_BurntToast,"2014-11-04 05:49:47",0.77512
100210,"Alexander Sutherland","2014-11-04 05:52:19",0.76555
123453,karthi4k,"2014-11-04 06:14:24",0.79904
122616,LBA_GoBuffs,"2014-11-04 06:26:02",0.78947
123034,kozh,"2014-11-04 06:41:27",0.78469
124404,Xmiler,"2014-11-04 07:02:11",0.76555
124392,"Nicholas Joseph Nooney","2014-11-04 07:02:41",0.77512
124406,"Rohit Maurya","2014-11-04 07:41:02",0.77033
124246,TheSlug&TheLettuce,"2014-11-04 08:14:17",0.76555
122094,"C. Chatzikonstantinou, X. Spafaridis","2014-11-04 09:18:04",0.78947
123848,Sudarsan,"2014-11-04 10:28:55",0.78469
124428,"Giannis Lelekas","2014-11-04 10:44:13",0.72249
124413,Shota,"2014-11-04 10:56:24",0.76555
124413,Shota,"2014-11-04 10:59:48",0.77990
124428,"Giannis Lelekas","2014-11-04 11:19:58",0.75598
124431,"Lucas Golven","2014-11-04 11:20:34",0.74163
124428,"Giannis Lelekas","2014-11-04 11:26:59",0.77512
124428,"Giannis Lelekas","2014-11-04 11:31:42",0.78947
122577,manos,"2014-11-04 11:40:01",0.78947
124427,"Vimal Sekh","2014-11-04 12:29:16",0.72249
123848,Sudarsan,"2014-11-04 13:23:27",0.79426
124441,"Otis Chen","2014-11-04 13:25:37",0.77033
123754,zeglor,"2014-11-04 14:04:20",0.82297
124455,"Kunal Bajpai","2014-11-04 14:44:12",0.71292
122854,avels,"2014-11-04 14:44:59",0.69378
122191,Machine_Head,"2014-11-04 15:40:12",0.76555
122931,jill620,"2014-11-04 15:47:24",0.76555
124455,"Kunal Bajpai","2014-11-04 16:43:08",0.75598
124459,"Seonyoung Bella Park","2014-11-04 17:07:33",0.78469
124453,"Jerome D.","2014-11-04 17:20:55",0.77990
124475,"Mehdi Sebbar","2014-11-04 17:54:14",0.76555
124477,bilevCounts,"2014-11-04 18:00:38",0.00000
124478,"Kenn E. Thompson","2014-11-04 18:04:51",0.62679
124477,bilevCounts,"2014-11-04 18:09:38",0.76077
123791,"Thomas Gt","2014-11-04 18:13:48",0.78469
124478,"Kenn E. Thompson","2014-11-04 18:22:23",0.76555
124459,"Seonyoung Bella Park","2014-11-04 18:35:53",0.78947
124478,"Kenn E. Thompson","2014-11-04 18:43:56",0.77990
124486,"Raghav Prasad","2014-11-04 19:05:28",0.76555
122100,Kati,"2014-11-04 21:05:19",0.76555
124501,Krichoo,"2014-11-04 21:37:32",0.78469
124512,Yuznik,"2014-11-04 22:28:18",0.71292
124512,Yuznik,"2014-11-04 22:29:51",0.77990
124512,Yuznik,"2014-11-04 22:30:58",0.80861
124519,"James Johnson 2","2014-11-04 23:32:25",0.76555
122493,LBA_MJD,"2014-11-04 23:52:51",0.79904
122493,LBA_MJD,"2014-11-04 23:56:45",0.80383
122493,LBA_MJD,"2014-11-05 00:03:02",0.80861
122493,LBA_MJD,"2014-11-05 00:10:56",0.81340
123941,"David Lambl","2014-11-05 00:41:53",0.78947
122191,Machine_Head,"2014-11-05 00:48:57",0.77990
123025,LBA_BurntToast,"2014-11-05 00:49:39",0.77990
122368,LBA_WUMBO,"2014-11-05 00:54:58",0.79426
122658,LBA_ToucanSams,"2014-11-05 00:58:17",0.77990
100210,"Alexander Sutherland","2014-11-05 01:01:16",0.77033
124528,WTH02001,"2014-11-05 01:12:40",0.76555
123038,LBA_JAZ,"2014-11-05 01:21:14",0.78469
122368,LBA_WUMBO,"2014-11-05 01:31:25",0.79904
122137,LBA_CHRSMS,"2014-11-05 01:37:29",0.78469
122658,LBA_ToucanSams,"2014-11-05 01:46:26",0.78469
122658,LBA_ToucanSams,"2014-11-05 01:58:54",0.79426
124307,Winners,"2014-11-05 02:20:51",0.80861
124537,Ragy,"2014-11-05 02:28:26",0.62679
123014,LBA_LaHaine,"2014-11-05 02:30:12",0.77990
124377,hawb,"2014-11-05 03:18:56",0.81340
123046,"LBA_SELECT teamname.Miners","2014-11-05 03:19:46",0.80383
123046,"LBA_SELECT teamname.Miners","2014-11-05 03:20:30",0.80861
120177,LBA_TheIrishAnalyst,"2014-11-05 03:42:38",0.81340
124537,Ragy,"2014-11-05 04:00:47",0.76555
123824,"S J","2014-11-05 04:21:17",0.79904
123036,"LBA_Kai's Minions","2014-11-05 04:50:02",0.79426
124537,Ragy,"2014-11-05 05:01:06",0.77990
122155,LBA_España,"2014-11-05 05:39:46",0.77990
123187,LBA_TooBigToSink,"2014-11-05 06:25:40",0.80383
122197,LBA_angryaardvarks,"2014-11-05 07:08:40",0.78469
122197,LBA_angryaardvarks,"2014-11-05 07:22:36",0.78947
124455,"Kunal Bajpai","2014-11-05 07:48:17",0.76077
124455,"Kunal Bajpai","2014-11-05 07:55:14",0.77033
122368,LBA_WUMBO,"2014-11-05 08:07:22",0.81818
124243,"Martin Penev","2014-11-05 08:23:31",0.79426
124455,"Kunal Bajpai","2014-11-05 08:25:59",0.77990
122138,LBA_SurfaceResults,"2014-11-05 09:51:35",0.81818
122138,LBA_SurfaceResults,"2014-11-05 11:48:25",0.82297
123498,"Janos Audron","2014-11-05 12:51:37",0.76555
124219,김기환,"2014-11-05 13:19:48",0.80383
124598,JandZ,"2014-11-05 14:32:54",0.59330
123261,"Gershon Celniker","2014-11-05 14:39:33",0.79426
124598,JandZ,"2014-11-05 15:07:29",0.65072
124607,Daniyal,"2014-11-05 15:27:14",0.76555
123707,turk182,"2014-11-05 15:40:44",0.79426
124612,"Gregory Astill","2014-11-05 15:46:28",0.76555
116841,"Joanne Yu","2014-11-05 16:03:53",0.77990
124622,"miguel 2","2014-11-05 16:28:33",0.62679
124478,"Kenn E. Thompson","2014-11-05 16:41:21",0.78469
122269,Payam,"2014-11-05 18:27:01",0.78469
124170,"Mike Hoefer","2014-11-05 18:55:22",0.79426
123774,kennedyal87,"2014-11-05 19:24:40",0.79426
124646,"David Hum","2014-11-05 19:31:41",0.37321
124170,"Mike Hoefer","2014-11-05 19:36:56",0.80383
124170,"Mike Hoefer","2014-11-05 19:43:04",0.81340
123276,"Ioannis Moustakis","2014-11-05 20:26:28",0.81340
123774,kennedyal87,"2014-11-05 21:05:02",0.81340
122264,"Michael Dawson","2014-11-05 21:49:42",0.76555
124662,"Rakesh Patel","2014-11-05 22:07:21",0.76555
124646,"David Hum","2014-11-05 22:20:20",0.76077
124646,"David Hum","2014-11-05 22:23:32",0.77033
124646,"David Hum","2014-11-05 22:27:56",0.77990
124662,"Rakesh Patel","2014-11-05 22:30:34",0.77990
124046,"Radek 3","2014-11-05 22:33:34",0.79426
124672,"Oleksandr RED","2014-11-05 23:57:34",0.45933
124673,"Sean McCarthy","2014-11-06 00:14:24",0.79426
124674,converge,"2014-11-06 00:32:10",0.62679
124673,"Sean McCarthy","2014-11-06 00:40:00",0.80861
124673,"Sean McCarthy","2014-11-06 00:44:42",0.81340
124672,"Oleksandr RED","2014-11-06 00:46:54",0.77990
124674,converge,"2014-11-06 01:21:51",0.76555
124682,"Sizhan Shi","2014-11-06 02:08:10",0.76555
124537,Ragy,"2014-11-06 03:10:11",0.78469
124688,"Benu Analytics Graduates","2014-11-06 03:17:03",0.77990
124694,"Justin Bates","2014-11-06 03:54:10",0.62679
124694,"Justin Bates","2014-11-06 04:02:55",0.76555
124694,"Justin Bates","2014-11-06 04:12:13",0.77990
124694,"Justin Bates","2014-11-06 04:21:01",0.78469
124695,"Breanna Hope","2014-11-06 04:27:10",0.59330
124699,"Warren 2","2014-11-06 04:50:42",0.76555
123510,"Raphael 2","2014-11-06 05:23:58",0.76555
124703,"kiro kuan","2014-11-06 05:32:07",0.76555
